283, 49
284, 49
285, 49
286, 49
287, 49
288, 49
289, 49
290, 49
291, 49
292, 49
293, 49
294, 49
295, 49
296, 49
297, 49
298, 563
299, -100
300, 49
301, 49
302, 49
303, 49
304, 49
305, 49
306, 49
307, 49
308, 49
309, 49
310, 49
311, 49
312, 49
313, 49
314, 49
315, 49
316, 49
317, 49
318, 49
319, 49
320, 49
321, 49
322, 49
323, 160
324, 41
325, 49
326, 49
327, 49
328, 49
329, 49
330, 49
331, 49
332, 49
333, 49
334, 49
335, 49
336, 49
337, 49
338, 49
339, 49
340, 49
341, 49
342, 49
343, 49
344, 49
345, 49
346, 49
347, 49
348, 593
349, 42
350, 49
351, 49
352, 49
353, 49
354, 49
355, 49
356, 49
357, 49
358, 49
359, 49
360, 49
361, 49
362, 49
363, 49
364, 49
365, 49
366, 49
367, 49
368, 49
369, 49
370, 49
371, 49
372, 49
373, 502
374, 43
375, 49
376, 49
377, 49
378, 49
379, 49
380, 49
381, 49
382, 49
383, 49
384, 49
385, 49
386, 49
387, 49
388, 49
389, 49
390, 49
391, 49
392, 49
393, 49
394, 49
395, 49
396, 49
397, 49
398, 590
399, 42
400, 49
401, 49
402, 49
403, 49
404, 49
405, 49
406, 49
407, 49
408, 49
409, 49
410, 49
411, 49
412, 49
413, 49
414, 49
415, 49
416, 49
417, 49
418, 49
419, 49
420, 49
421, 49
422, 49
423, 488
424, 43
425, 49
426, 49
427, 49
428, 49
429, 49
430, 49
431, 49
432, 49
433, 49
434, 49
435, 49
436, 49
437, 49
438, 49
439, 49
440, 49
441, 49
442, 49
443, 49
444, 49
445, 49
446, 49
447, 49
448, 475
449, 42
450, 49
451, 49
452, 49
453, 49
454, 49
455, 49
456, 49
457, 49
458, 49
459, 49
460, 49
461, 49
462, 49
463, 49
464, 49
465, 49
466, 49
467, 49
468, 49
469, 49
470, 49
471, 49
472, 49
473, 337
474, 43
475, 49
476, 49
477, 49
478, 49
479, 49
480, 49
481, 49
482, 49
483, 49
484, 49
485, 49
486, 49
487, 49
488, 49
489, 49
490, 49
491, 49
492, 49
493, 49
494, 49
495, 49
496, 49
497, 49
498, 447
499, 42
500, 49
501, 49
502, 49
503, 49
504, 49
505, 49
506, 49
507, 49
508, 49
509, 49
510, 49
511, 49
512, 49
513, 49
514, 49
515, 49
516, 49
517, 49
518, 49
519, 49
520, 49
521, 49
522, 49
523, 453
524, 42
525, 49
526, 49
527, 49
528, 49
529, 49
530, 49
531, 49
532, 49
533, 49
534, 49
535, 49
536, 49
537, 49
538, 49
539, 49
540, 49
541, 49
542, 49
543, 49
544, 49
545, 49
546, 49
547, 49
548, 380
549, 42
550, 49
551, 49
552, 49
553, 49
554, 49
555, 49
556, 49
557, 49
558, 49
559, 49
560, 49
561, 49
562, 49
563, 49
564, 49
565, 49
566, 49
567, 49
568, 49
569, 49
570, 49
571, 49
572, 49
573, 484
574, 42
575, 49
576, 49
577, 49
578, 49
579, 49
580, 49
581, 49
582, 49
583, 49
584, 49
585, 49
586, 49
587, 49
588, 49
589, 49
590, 49
591, 49
592, 49
593, 49
594, 49
595, 49
596, 49
597, 49
598, 564
